"file","group","model","scorer","mean","median"
"wicket-1.3.0-incubating-beta-1",3,"DT","ACC",0.62,0.62
"wicket-1.3.0-incubating-beta-1",1,"DT","BAL_ACC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",1,"DT","AUC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",1,"DT","F1",0.73,0.73
"wicket-1.3.0-incubating-beta-1",2,"DT","F1_W",0.72,0.72
"wicket-1.3.0-incubating-beta-1",3,"RF","MCC",0.72,0.72
"wicket-1.3.0-incubating-beta-1",4,"RF","LogLoss",0.67,0.67
"wicket-1.3.0-incubating-beta-1",1,"RF","Gmean",0.75,0.75
"wicket-1.3.0-incubating-beta-1",5,"RF","ACC",0,0
"wicket-1.3.0-incubating-beta-1",2,"RF","BAL_ACC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",3,"RF","AUC",0.72,0.72
"wicket-1.3.0-incubating-beta-1",4,"RF","F1",0.67,0.67
"wicket-1.3.0-incubating-beta-1",5,"RF","F1_W",0,0
"wicket-1.3.0-incubating-beta-1",6,"KNN","MCC",0.3,0.3
"wicket-1.3.0-incubating-beta-1",4,"KNN","LogLoss",0.43,0.43
"wicket-1.3.0-incubating-beta-1",1,"KNN","Gmean",0.57,0.57
"wicket-1.3.0-incubating-beta-1",5,"KNN","ACC",0.33,0.33
"wicket-1.3.0-incubating-beta-1",1,"KNN","BAL_ACC",0.57,0.57
"wicket-1.3.0-incubating-beta-1",3,"KNN","AUC",0.46,0.46
"wicket-1.3.0-incubating-beta-1",2,"KNN","F1",0.53,0.53
"wicket-1.3.0-incubating-beta-1",2,"KNN","F1_W",0.53,0.53
